Name,Phone Number
Los Botao's Grill,(787) 226-0856
Muralla China,(787) 290-8800
AZUK FINE COFFEE & BISTRO,(787) 455-4198
Hacienda Real,(939) 928-9120
Viktor Pollo,(787) 301-1113
Panadería La Borinqueña,(787) 848-2010
Bolera Caribe,(787) 812-0375
Amorcito Corazon Mexican Cuisine,(787) 949-4643
Sambacaí - Ponce,(787) 400-4504
Ceviche D' Aqui,(787) 600-1845
Rincón Familiar Jurutungo,(787) 907-5859
Pa’L Monte de Villalba,(787) 678-0117
Pollo Rico Valle Alto,(787) 298-1210
Fuego y Brasa,(787) 223-2964
La Paella y algo más....,(787) 375-7789
Wine Mart,(787) 987-8500
Lechonera Angelito's Place,(787) 755-2434
El Cerezal 2,(787) 283-9636
Domplines Express - Mercedita,(787) 503-8998
Café Negro,(939) 227-4610
Chinchorreando En Hato Rey,(787) 946-5444
La Nueva Ponceña,(787) 248-8679
La Cava Restaurant,(787) 259-7676
JohnTin Cafe,(939) 217-7986
Subway,(787) 987-2078
Casa Islena Restaurant,(787) 823-1525
Chuito Ramos Cafe,(787) 241-3431
Domino's Pizza,(787) 984-3030
Red Flamboyán Guesthouse and Restaurant,(787) 823-4508
The English Rose,(787) 823-4032
La Cambija at Tres Palmas,(939) 697-0910
La Cambija,(787) 823-1118
Rincón Beer Company,(787) 280-8866
Subway,(787) 987-2887
Estela Restaurant,(787) 823-1795
Todo Por Un Café,(787) 229-8537
New Special China Restaurant,(787) 895-0194
La Quebrada,(787) 895-2873
Hacienda Don Jando Restaurante en Quebradillas Puerto Rico puertorrican food,(787) 642-0134
Cesy Burger,(787) 996-2770
Pizza Hut,(787) 280-7474
La Nueva China,(787) 895-1409
Church's Chicken,(787) 830-1605
El Guajataca Restaurant & Deck,(787) 895-3070
Subway,(787) 895-0008
Jimmy's Pizza,(787) 895-5612
El Navegante,(787) 394-9913
Burger King,(787) 931-7977
Wi-Cheese Pizza,(787) 895-4796
Restaurante El Histórico Puente Blanco,(787) 895-1934
Antonino's Pizza Quebradillas,(787) 493-8080
Como en el Campo,(939) 235-8240
Arrecife Restaurant,(787) 895-8522
La esquina del mar,(787) 514-2857
El Buen Pollo,(787) 669-7812
Cafe Gules,(787) 234-8565
El Cafetal,(787) 551-3037
Cold Blood Brewery,(787) 458-9498
Ohana Frappe &More.,(787) 527-2764
La Pantera Rosa,(787) 895-4036
Mojito Mojito PR,(787) 689-1951
Los Pinchos del Pepe,(787) 414-2357
Travesía Restaurante,(939) 545-4958
Koa Açaí Quebradillas,(939) 585-2879
El Mejor Pincho,(787) 349-0773
1823 Restaurant,(787) 378-3335
Otra Cosa Burger's,(787) 401-5242
La Picadera,(787) 969-4700
Feito's burger,(787) 371-5638
La Nieta e' Coca Cousine,(787) 241-0930
El Frijol,(787) 810-2458
La Bandera Foodtruck,(939) 775-0801
Coffee Café,(787) 932-5947
Cafetería El Maná,(787) 231-7241
Refranes Coffee Bar,(787) 222-9701
Hotel El Guajataca,(787) 895-3070
Balbuena Restaurant,(787) 291-3777
Organic Açaí Bowls,(787) 237-1287
Paradise Açaí & More,(787) 209-3371
La Cocina de Moncha,(787) 208-2865
Food truck Receta Loca,(787) 553-6634
En Las Papas Chonchi,(939) 248-2181
Ruta Italia PR,(939) 297-1561
The Taco Maker,(787) 895-7997
Al Gusto Criollo,(787) 934-9493
Andele,(787) 219-5861
Papos pizza,(787) 895-8567
El Nuevo Festín del Pirata,(787) 384-8927
Capriccio Trattoria,(787) 551-7999
Cowboys Cantina & Outside Grill,(787) 370-5835
The HUB Restaurant,(787) 589-3299
El Despecho,(787) 823-1192
Taquería Vatos Locos,(939) 319-2722
Rinconcito Grill,(787) 949-6583
GAS Burgers,(787) 609-6312
Sana Farm to Table,(787) 823-7621
Lucky's Rincón,(787) 589-3639
Roots Restaurant,(787) 658-6329
Belo Horizonte Brazilian Restaurant and Bar,(787) 307-9058
Isla Restaurant,(787) 823-0701
Dugout Sport Bar & Restaurant,(787) 308-5697
Shipwreck,(787) 823-0578
Spires Market,(787) 609-6311
From Scratch Cuisine,(939) 633-2999
El Coqui Restaurant,(787) 249-7384
AquaViva Rincón,(787) 414-0311
Taste Gastrobar,(939) 200-4300
Tropical Gourmet,(787) 930-9708
Gylro,(787) 291-7410
La Pizzeria Napoletana,(787) 823-5914
La Copa Llena,(787) 823-0896
Big Kahuna Bar + Restaurant,(787) 823-2695
Jack’s Shack,(787) 228-5884
La Sirena Sushi & Tiki Bar,(939) 699-6142
Rincón Boricua,(787) 823-5151
El Columpio Coffee & Bistro,(787) 458-7393
Parrilleria Vacas Gauchas,(787) 529-1200
On Fire BBQ,(787) 685-2683
Rincón Beach Cafe,(939) 280-6222
Mystic Smoke,(202) 329-4686
Bakku Japanese Eatery & Crudo Bar,(787) 225-6443
La Barca Snack Bar,(787) 823-4333
Chef's Garden,(787) 458-4372
La Cueva Del burro,(787) 408-1017
Casa Isleña,(787) 823-1525
Tamboo,(787) 823-8550
Mi Familias Pizzería,(787) 609-6189
Café 413,(939) 697-8188
El Patio Familiar,(787) 431-1627
El Cerro de Juaco,(787) 387-2556
Sabor De Mami,(939) 366-7130
Villa Cofresí Hotel & Restaurant (Rincon de la Villa .Inc),(787) 823-2450
Pa'l Monte,(787) 823-1479
Degree 18 Juice Bar,(787) 534-6645
Pikapollobbq,(787) 953-4135
Foodnomic,(787) 405-9374
Sabrosuras de PR,(787) 550-4320
Lluvia Deli Bar & Artefacto,(787) 657-5186
W Sushi Bar,(787) 213-4950
Yunque’s Pizza and More,(787) 888-1303
Erick Pinchos,(787) 980-0011
La Juyilanga,(787) 500-4151
Rico Pan Bakery,(787) 657-5800
Wendy's,(787) 792-2001
Caribbean Breeze Adventures,(787) 341-1400
Nesymar Coffee Shop,(787) 470-7727
SOKZO Picuas,(787) 291-9192
Wyndham Grand Rio Mar Rainforest Beach and Golf Resort,(787) 888-6000
El Yunque Brunch.Coffee.Bakery,(787) 809-0683
Sabor Chino,(787) 888-3333
Rico pan bakery 3,(939) 329-3405
Asia Sushi Bar & Comida China (Rio Grande),(787) 809-0066
Marco’s Pizza,(787) 331-1192
Restaurante El Divorcio,(939) 429-5699
"La República, Restaurant & Bar",(787) 543-5947
Pepes Pincho,(939) 228-8405
La Kyta Hambre,(787) 430-9358
Pa'l Campo Bar & Restaurant Sabana Grande,(939) 609-6120
La Zona Bar & Grill,(787) 519-0004
El Rincón de Tavo,(787) 941-3240
Professional Restaurant,(787) 873-6006
Pa’ la Finca Restaurant,(939) 928-9657
Pal K-ramba,(939) 299-7557
Aloha Bar & Grill,(787) 873-1396
SaVana Café,(787) 934-0870
Restaurant Felicidades,(787) 873-4040
Zari's Pizzeria,(787) 804-2040
Pa' la Isla,(787) 804-3335
Lechonera Figueroa,(787) 873-1080
La Estrella China,(787) 873-3962
La Placita Buren Bar & Grill,(787) 873-4778
Sagra,(787) 804-2424
New Flavor,(787) 873-8600
New Flavor II,(787) 873-8600
Taka Taka Food Truck,(787) 390-3364
El RANCHO JÍBARO,(939) 475-2244
Mercado's Bakery Sabana Grande,(787) 804-1200
El Fogon De La Negra,(787) 458-8530
5G's Family,(787) 673-1717
Panaderia San Isidro,(787) 873-2531
Simple sushi by Jann,(939) 209-3535
Nicky's Pizza & Sandwich,(787) 873-6355
Mi Pequeño Guavate Food Truck,(787) 213-2808
El Burén Sandwich,(787) 873-4778
El Cruce Sports Bar,(787) 517-8836
"Orlando""s Kitchen and Catering",(787) 361-0508
Burger King,(787) 873-0190
Marchany Bakery,(787) 873-7720
Sazón Boricua Noemí,(787) 543-8901
Tainos Sport Bar,(787) 543-1998
Ambrosía Arte y Más,(939) 358-8819
Double Sweet,(939) 240-3928
Milek Fashion & Bistro,(787) 412-7406
Don Harrillo Sport Bar,(787) 486-4523
Subway,(787) 804-0701
Little Caesars Pizza,(787) 873-8888
Johny's pinchos,(787) 375-3349
Marina de Salinas Hotel Restaurant,(787) 824-3185
El Roble Restaurant,(787) 824-2377
La Frontera Bar and Grill,(787) 824-4494
Restaurante El Dorado,(787) 824-4455
El Baury,(939) 325-5014
Sweet Cake's Bakery,(787) 592-0998
Costa 701 Parrilla y Cantina,(787) 803-8191
La Perla Oriental Salinas,(787) 592-1258
El Batey de Pajú # 2,(787) 640-0003
Papas Wayne,(787) 813-6863
Los Antojitos Criollos,(787) 482-0734
La Barca,(787) 824-2594
Full Moon Restaurant,(787) 824-3232
Patio,(939) 362-1370
Sal Pa'dentro,(787) 612-2792
El Tío Fried Chicken,(787) 824-1228
Salimos de Aquí,(787) 803-8000
Frituras Inos,(787) 446-2080
El Fogon,(787) 824-1513
El Cazador,(787) 803-8068
Delicias Sureñas,(939) 275-5696
El Nuevo Tamarindo Las Ochentas,(787) 989-2741
Ayacas,(787) 446-2080
Full Moon,(787) 824-6688
Jody's Pizza,(787) 824-1919
Church's Chicken,(787) 271-7012
Azoah,(787) 824-0822
Los Amigos,(787) 738-0222
La Casa de las Empanadillas,(787) 824-0962
Mi Sol Tapas & More,(787) 697-5526
Frituras Inos Express,(939) 325-0100
La Industria Mexicana,(407) 590-5188
Super Fried Chicken,(787) 853-3293
Heaven Temptation,(787) 373-8280
El Tío Fried Chicken,(787) 824-2233
El Timón Seafood,(787) 981-4488
Deluxe Cream & Coffee,(787) 824-4545
Manuel's Restaurant,(787) 824-6016
A lo Taíno,(787) 204-0140
McDonald's,(787) 824-5869
Quarto'sPizza,(787) 615-6387
La Casa Del Platano,(787) 892-2633
Roosters Bar & Tapas,(787) 978-3474
Trattoria Di Nonna,(939) 935-9542
Chinamerica.,(787) 235-8863
New Era China Rest,(787) 244-1739
"El Mesón Sandwiches (Plaza del Oeste, San German)",(787) 892-5855
Rústico 318,(939) 302-4380
La Cueva Bar & Restaurant,(786) 481-4010
Restaurante La Luna Azul,(787) 892-3132
El Nuevo Chorro Coli,(787) 340-3942
Church's Chicken,(787) 264-3120
Villa Tavara,(787) 538-6234
Confia,(939) 525-6722
Piatta Pizza,(939) 264-2021
Freshko,(939) 608-3527
Paseo Bistro,(787) 400-6075
Hoja Verde - Al gusto vegano/vegetariano,(939) 608-4255
Papote's Burger Home Made,(787) 593-0552
Isa’s Smash Burgers,(787) 673-6131
Marengo's Park Delight,(787) 264-0007
Flor de Loto Barra & Cocina Criolla,(787) 233-4898
Lechonera Los Biónicos,(787) 543-3319
1318 Sandwiches & Burgers,(787) 382-8968
Pollo Tropical,(787) 892-3354
The Taco Maker,(939) 214-7131
Marco's Pizza San Germán,(787) 476-7000
D’Boca N’ Boca,(787) 449-7717
Mrs & Mr Pizza San German,(787) 892-4747
Chin Hotdog & Grill,(787) 414-3604
Limonadas K&J,(717) 660-1237
Me latte un pocillo,(787) 943-8044
Mr. Snack Pizzeria,(787) 515-9051
McDonald's,(787) 748-8200
Açaí Express,(939) 299-0512
Fico’s 1961,(939) 238-9344
La Casa del Sandwich and Bar,(939) 347-9979
Pizza Hut,(787) 899-7474
Panadería Trapiche,(787) 892-4673
Spicy Spot,(787) 452-6827
La Patrona Tacos & More,(787) 205-9020
Burger King,(787) 892-4528
La Cucina di Ivo,(787) 729-7070
Muzzarella,(787) 774-0990
Vasijas Brunch,(787) 277-5599
La Curva Criolla,(787) 210-4702
Cuatachos Cantina Mexicana,(939) 337-8414
La Oficina Restaurant,(787) 782-6687
Pasta To Go,(787) 707-7777
Churraskito's Restaurant & Birras Lab,(939) 204-0420
El Pavo Asado,(787) 781-7175
Sabroso China,(787) 783-3333
Burrillos,(787) 630-0063
La Ingrata Cocina Mexicana,(939) 592-4991
La Nueva Cobacha,(787) 783-0506
Bakhita restaurante,(787) 239-3799
Tierra del Fuego Steakhouse,(787) 792-8755
Latin Cuisine,(787) 793-8815
Fuentes BBQ,(787) 783-4582
JC Bar & Grill,(787) 792-7274
Palacio Chino II,(787) 706-8857
Delicias de Sofia Bar and Grill,(787) 600-0563
La Fonda de Sammy,(787) 697-5233
Marcano's Pizza 2,(787) 781-8873
Sabina Wine & Tapas,(939) 401-1436
Lo Mejor de Colombia Restaurant,(787) 359-3578
Juanpan Pizza,(787) 792-6735
La Neurona,(787) 763-1701
Padilla. T Restaurante,(787) 998-0421
Baby Bull Steakhouse,(787) 758-4218
Fogo de Chão Brazilian Steakhouse,(787) 727-5100
Marcano's Pizza #6,(787) 782-5440
Hong Win,(787) 771-9582
De Felice,(787) 781-7256
Malamañosos,(787) 988-8081
Baby Bull Express,(787) 509-0222
Sabores y Algo Mas Inc.,(787) 946-9311
Pa Encima Restaurant & Sport Bar,(787) 810-2888
Açaí Express College Park,(787) 644-0044
El Lápiz en Punto,(787) 666-9766
Sorbo Café,(787) 995-7744
Flavor China,(787) 394-3730
Ocean City Restaurant,(787) 774-0383
Sushipartyxpress,(939) 202-6625
Sobao Bakery & Restaurant,(787) 758-1005
Lunch Avenue 1384,(939) 775-4589
Vidy's Bar & Restaurant,(787) 767-3062
La Ultima Tanda,(787) 342-0164
Flor De Parcha,(787) 567-3444
Café Paraíso,(787) 219-8480
Metropol Restaurant,(787) 751-4022
El Rey del Mofongo,(787) 470-2730
Los Domis (Mofongo),(787) 759-6701
Metropol Restaurant,(787) 302-0118
La Buena Mesa de Óscar,(787) 753-7908
Acultura,(210) 812-9979
Los Calvos,(787) 463-8062
Tijuana's Bar & Grill,(787) 302-3071
Corazón Chino,(787) 282-4475
El Columpio,(787) 980-0329
Fela's Vegetarian Restaurant,(787) 763-8783
La Cantina Karaoke Bar & Restaurant,(787) 945-9014
Duarte Restaurant,(787) 751-5101
Vin'us,(787) 302-3076
Açaí Express,(787) 457-2222
Dipea Wings Río Piedras,(787) 922-7051
Palacio Asia,(787) 765-6665
La Braza BBQ,(787) 771-4547
Castellanos,(787) 758-3800
Cafe Caleta,(787) 397-1961
Mr. Mac,(787) 230-6565
Tia Dora,(939) 633-2375
Yi Wah,(787) 766-6868
Happy Burgers / Hato Rey,(787) 688-2404
Sakura Sushi and Asian Cuisine,(787) 362-7598
Borrero's Restaurant,(787) 200-0013
Poliniza,(787) 613-7227
Come y Vete,(939) 322-8531
La Cueva del Chicken Inn,(787) 753-1306
Marrero's BBQ 1,(787) 463-6146
La Taberna Lúpulo,(787) 367-9519
Sullivan's BBQ,(787) 771-1684
Bebo's BBQ,(787) 765-1556
Marie's Kitchen,(939) 299-6175
Piel Kanela,(787) 250-8705
Lechoncito's,(787) 985-1440
Guaguita Buen Sabor,(787) 400-1655
Caobas Restaurant,(787) 701-3531
Mil Amores Bar & Grill Mexicanos,(939) 588-7463
El Paraiso Chino,(787) 963-1006
Al's Barbecue,(787) 765-1556
Lena's BBQ,(787) 212-8009
¡No Manches! El Carrito,(787) 564-3149
CAFE ISTANBUL,(787) 767-6700
La FKN Esquina,(787) 455-7722
Eastern Lake,(787) 292-0920
La Casita del Sabor I,(787) 637-6944
Los 3 Golpes,(787) 485-1213
Seafood Factory,(787) 617-7059
Pollo Tropical,(787) 292-2288
El Sabrochón,(787) 998-0243
El Bosquecito Familiar,(787) 292-8877
RAFY JUNIOR SEA FOOD,(787) 632-1457
La Vendetta Comidas Criollas y Mariscos,(787) 925-1414
Blue Cafe,(787) 292-6623
Marco's Pizza Park Gardens,(787) 753-0030
"Mr. Olivo ""El Capitan del Mofongo""",(939) 491-4648
Cafetería San Miguel San Juan PR,(787) 308-1011
Alcaldía Sport Bar,(787) 455-4655
Panadería Flor de Galicia,(787) 768-3995
Burritos (Ave. 65 Infantería),(787) 641-1011
Riaza's Café,(787) 610-0624
Coco Taco,(787) 223-6069
Marco's Pizza,(787) 936-2222
Don Carmelo / El Comandante Sport Bar & Grill,(787) 205-0787
Martin's BBQ,(787) 757-4186
Los Chamos street food,(787) 478-5580
New China Town,(787) 753-5030
Wasabi,(787) 701-9911
Red Point,(787) 768-8480
Degetau Sea Food Restaurant,(939) 204-0437
Dashi Ramen,(939) 945-8739
Lela's Eatery,(787) 604-9228
Niche Restaurant,(787) 230-3732
Georgie's BBQ,(939) 336-1395
Tabu Exotic Bodega,(787) 969-6940
Sinaloa Marisquería Mexicana,(787) 230-6160
Roofyard,(787) 209-7161
Donostia,(787) 340-8140
Fuji Sushi and Asian Kitchen,(939) 383-3868
Los Pinos Café Calle Loíza,(787) 699-8554
Café San Felipe,(787) 268-3974
Solo Pasta/ Solo Gyro,(787) 634-1678
Sullivan's BBQ,(787) 726-2446
La Chulería,(787) 206-2338
Raices Urbano,(787) 953-3999
"La Pachanga, Calle Loíza",(787) 605-0954
EL CHINCHO BBQ & SANDWICHES,(787) 222-8009
Mangiare Italian Trattoria & Pizzeria,(787) 979-2225
Uvva,(787) 727-3302
La Terraza Bar & Rest,(939) 336-6412
Freddy Mofongo,(787) 645-0774
Buenos Ayres Market & Grill,(787) 725-1818
Barbacoa Puerto Rico,(787) 945-9152
Pacos Cafe,(787) 727-3322
Bar & Grill Juma Caffe,(787) 492-2110
Restaurante El Pastizal,(939) 218-5948
Mar Del Caribe Seafood and Restaurant,(787) 545-5025
Vagón Santurce,(787) 515-4415
Taberna Selfies,(939) 496-2334
La Preñá - Calle Loíza,(787) 665-5270
Ropa Vieja Grill,(787) 428-0237
Qué PezCa'o,(787) 977-7290
Burger & Mayo Lab,(787) 946-0115
Café Pierre,(787) 729-7525
El Canasto del Caribe,(787) 727-7139
Come y Calla Hamburgera Cocina Maximalista,(787) 604-5755
Sullivan's BBQ,(787) 727-2442
Cafe 18,(787) 723-4980
Pura Vale,(939) 354-8989
Música Bar & Lounge PR,(787) 404-0333
Cayo Caribe - Condado,(787) 424-8700
La Placita de Santurce,(787) 307-1364
El Meson Sandwiches (Santurce),(787) 725-4900
BaKno Terraza,(787) 393-7415
Diciotto Pizzeria Puertorriqueña,(787) 632-1818
La Esquina del sabor Bilbao,(787) 307-8095
La Burra Blanca,(787) 461-4862
Pannes,(787) 300-3333
Veyvé Restaurante - The Mangú Place,(787) 946-9562
Metropol Restaurant - Sheraton Hotel Convention Center District,(787) 995-7878
Restaurante El Rodaballo,(787) 793-8118
Restaurant El Popular,(787) 722-4653
La Burguesía,(787) 936-2142
El Fogón de Chary,(787) 388-1243
KFC,(787) 725-5305
Epicuro,(939) 337-0700
Callejeros | Av. Piñero,(787) 222-5035
El Buen Sabor,(787) 783-8863
Food Street,(787) 412-4998
El Cairo Restaurant,(787) 273-7140
La Revolución,(787) 296-8686
Callejeros,(787) 504-9775
Kebab house,(787) 706-1710
La Cocina de María Franco,(787) 782-5568
Café Sí o Sí,(939) 355-0157
Aurorita,(787) 783-2899
Rincón Criollo,(787) 781-6197
fuego criollo,(787) 792-4871
D'La Isla,(787) 998-5775
El Corcho,(787) 956-7725
Pinoli,(787) 273-1611
LOS NENES BBQ FACTORY,(787) 707-0861
The Winery Outlet,(787) 998-9158
Los Pioneros,(787) 782-4612
Restaurant El Caribeño,(939) 335-2802
En Casa Restaurant,(787) 520-7393
Entremaderos Gastrobar,(787) 200-7454
Wabi Sushi Wagon,(787) 690-8982
criomex,(787) 466-9914
China Taste,(787) 706-8288
Méjico Lindo y Qué Rico,(787) 792-6033
Fueguito,(787) 781-8452
El Rincon Escondido - Hidden Corner,(787) 273-6074
El Meson Sandwiches (Plaza las Américas),(787) 753-1705
La Esquina Familiar,(787) 782-5335
Margarita's Restaurante Mexicano,(787) 792-0283
Bájate - Abreu Burger Joint,(787) 782-2036
El Antiguo Malecón,(787) 793-4685
¡Ay Qué Rico! Fonda Gourmet,(787) 520-9856
Açaí Express,(787) 378-2602
Burritos,(787) 781-8452
India House,(787) 782-1333
Tatami,(787) 793-2288
Humo International Cusine,(939) 489-1386
Lo de Luiggi,(787) 448-0378
Callejeros @ Santurce,(787) 417-2186
Kaiju Noodle Bar 怪獣ヌードルバー,(787) 242-3000
El Varadero Bar y Restaurante,(787) 946-4335
Vianda,(939) 475-1578
Asere Cubano - Kitchen & Bar,(787) 946-3804
Bistro de París,(787) 721-8925
Abracadabra,(787) 979-2999
Restaurante Al Chile,(787) 936-0047
Tuttobene Ristorante,(787) 294-9714
Morton's The Steakhouse,(787) 977-6262
Restaurante La Casona,(787) 727-2717
Boulevard Cafe Bar & Bistro 1607,(787) 946-9486
Siete Santos,(787) 629-3615
La Terraza de Bonanza,(787) 508-8877
¡No Manches!,(787) 936-1066
Ombra Italian Eatery,(787) 705-0822
Baby Grill,(787) 962-0111
¡Órale! La Placita,(787) 422-6803
Mamplé,(939) 330-1754
El Jangiri Poke Bowls,(939) 456-8882
HP Tavern,(787) 520-9845
Café del Parque,(787) 727-8858
Albatross Restaurant,(787) 626-9737
Casa Manolo,(787) 718-5724
Trifongo Taíno,(787) 400-2022
Jacinta Cuisine Restaurant,(787) 390-1127
The Place,(787) 998-4209
Burrito Social,(939) 355-0023
1208 Ashford International Cuisine,(787) 679-5541
Buns Burger Shop,(787) 725-7800
Kaña Kitchen & Rumbar,(939) 336-1391
XO Asian Cuisine,(939) 633-3233
1950 Condado - Puerto Rican Cuisine,(787) 946-0835
360 Bistro,(787) 226-1668
Paulina Escanes Restaurant,(787) 415-9400
Restaurante Antonio,(787) 721-2139
Gingambó,(787) 289-6056
Don Tito Restaurant & Music Hall,(787) 643-6097
Puttanesca Santurce,(787) 723-6666
Tijuana's Bar & Grill- Condado,(787) 723-3939
Ali Baba Turkish Restaurant,(787) 722-1176
Cocina al Fondo,(787) 469-5527
Restaurante Airelibre,(787) 957-5795
Mai Pen Rai,(787) 998-6338
La Santurcina,(787) 710-8192
Fort Buchanan Borinquen Bar & Patio,(787) 707-3535
Kueros Restaurant,(787) 289-1944
El Asador The Grill House Old San Juan,(787) 289-9966
Brasas Bar & Grill Old San Juan,(939) 224-6247
THE CAVE: Cuban Cuisine & Cocktails,(720) 292-3870
Restaurante Raíces,(787) 289-2121
Ladi's Restaurant San Juan,(787) 900-4563
Pani Agua - Hookah Lounge and Restaurant,(917) 573-5121
Celeste,(787) 719-8143
Carnes Steakhouse,(787) 425-0300
Cayo Caribe,(787) 725-8700
Casa Luna Rest.,(787) 568-5193
Juana la Loca,(939) 259-4875
Misfit kitchen,(860) 992-7569
"WINGS FACTORY OLD SAN JUAN ||| WINGS, Burgers, Hotdogs, Draft Beer, Craft Beer, Mojitos and more.",(787) 721-6370
Bahía Tropical Bar & Restaurant,(787) 721-6626
El Champi Spanish Tapas Restaurant,(787) 594-5698
Carli‘s Fine Bistro & Piano,(787) 725-4927
Bun's Burger Shop,(787) 722-8888
Tijuana's Bar & Grill,(787) 724-7070
PUERTA 304,(787) 721-3840
Chocobar Cortés,(787) 722-0499
Genesis,(787) 725-1273
Brickhaus,(787) 212-4674
Spiga,(787) 667-6159
Los Yeyos Restaurant,(787) 725-9362
La Picadera Bar & Grill,(939) 238-9278
Melao Bistro,(787) 400-6999
The Cannon Club - Restaurant & Piano Bar,(787) 723-3219
Tropicaleo Urban Paradise,(939) 219-7458
Juanes Restaurant,(787) 724-0981
Burger King,(787) 945-1124
First House China,(787) 766-8088
De La Guaya Cuisine,(939) 633-2883
Lion Restaurant,(939) 289-8092
El Food Joint,(787) 412-2111
Subway,(787) 294-3382
Crazy Tasty,(939) 226-5706
Café Centro,(787) 222-6195
La Palmita,(787) 250-8621
La Nacional Bodegón,(787) 963-1298
Tripleton PR,(939) 281-0542
Marco's Pizza,(787) 665-0007
Coqué Restaurant,(787) 418-1088
El Gato de Lavapies,(787) 998-0327
Home Made,(787) 767-8300
Bóveda Restaurante,(787) 566-0505
Los Monkeys Hato Rey,(787) 665-6447
New Lion King,(787) 230-2024
Mama Carmin Cafe & Bar,(787) 648-7652
Palo Palito Restaurant,(939) 204-5458
dPaellas @ Sigma,(787) 235-5959
Chilling'drina,(939) 227-1089
Paraitos Restaurant & Coffee Center,(787) 404-0204
Mofongos Nidelson,(939) 630-4708
Taberna Boricua,(787) 649-2686
Qué Será?,(787) 753-4016
El HP Cocina & Sportsbar,(939) 338-0421
Doña Elisa,(787) 876-4315
Casa Pizzelle (antes Latte que Latte),(787) 963-1070
Vera Té & Café,(787) 631-7070
21 de Diciembre by Chef Jorge,(939) 338-1985
La Kosina,(787) 998-8200
Mesón Roosevelt,(787) 767-3721
El Platanal (Hato Rey),(787) 705-2892
Condal Tapas Restaurant & Rooftop Lounge,(787) 725-0023
Areyto Modern Cuisine by Chef Jason González,(787) 998-1848
LA MILLA RESTAURANT,(787) 759-1333
Ruben's Café,(939) 337-5555
Aki-E Bistro Bar,(939) 204-8892
As' Salam Restaurant,(787) 751-6296
Leña Eh Food Truck,(787) 536-8330
